dag_family,dag_label,n_tasks,n_edges,ccr,alpha,beta,seed,scheduler,scheduler_label,native_makespan,replayed_makespan,native_speedup_vs_heft,replayed_speedup_vs_heft,replay_overhead_ratio,contention_penalty,normalized_contention_penalty,duplicate_count,task_instance_ratio,duplication_efficiency,makespan_reduction_per_dup,comm_count,total_comm_time,link_total_busy_time,link_max_busy_time,link_mean_busy_time,link_load_imbalance,n_used_links
fork_join,Fork-join,14,16,10.0,0.0,1.0,4,heft,HEFT,197.2918,197.2918,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,4,cdls,CD-LS,180.537,268.6536,1.092806,0.734373,1.488081,88.1166,0.488081,4,1.285714,-0.929696,-17.8404,0,0,350.996,206.9811,116.9987,0.434737,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,4,cad,Proposed CA-D,155.1439,155.1439,1.27167,1.27167,1.0,0.0,0.0,9,1.642857,0.422598,4.6831,1,58.5366,117.0731,58.5366,58.5366,0.0,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,5,heft,HEFT,169.736,169.736,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,5,cdls,CD-LS,103.6772,122.7964,1.637158,1.382256,1.18441,19.1191,0.18441,4,1.285714,1.337895,11.7349,0,0,105.668,56.2595,35.2227,0.373925,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,5,cad,Proposed CA-D,107.222,107.222,1.583033,1.583033,1.0,0.0,0.0,6,1.428571,1.360411,10.419,2,49.4085,70.4108,28.4062,23.4703,0.173761,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,6,heft,HEFT,174.1294,174.1294,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,6,cdls,CD-LS,138.391,201.1003,1.258242,0.865883,1.453131,62.7093,0.453131,5,1.357143,-0.375527,-5.3942,0,0,298.4574,144.8175,99.4858,0.313027,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,6,cad,Proposed CA-D,131.4179,131.4179,1.325005,1.325005,1.0,0.0,0.0,9,1.642857,0.505564,4.7457,2,91.5095,91.5095,47.3969,45.7548,0.034646,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,7,heft,HEFT,223.5828,223.5828,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,123.2331,98.2512,61.6165,0.372868,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,7,cdls,CD-LS,160.0026,231.4814,1.39737,0.965878,1.446735,71.4787,0.446735,3,1.214286,-0.159234,-2.6328,0,0,294.7502,161.9572,98.2501,0.393358,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,7,cad,Proposed CA-D,126.0442,126.0442,1.773845,1.773845,1.0,0.0,0.0,8,1.571429,1.354229,12.1923,2,51.3697,77.7575,51.3697,38.8788,0.243157,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,8,heft,HEFT,203.7135,203.7135,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,156.521,90.7013,78.2605,0.137163,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,8,cdls,CD-LS,144.0913,320.9936,1.413781,0.634634,2.227709,176.9023,1.227709,3,1.214286,-1.70504,-39.0933,0,0,515.0671,262.6981,171.689,0.34644,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,8,cad,Proposed CA-D,130.7023,130.7023,1.558607,1.558607,1.0,0.0,0.0,10,1.714286,0.78205,7.3011,2,69.797,92.732,69.797,46.366,0.335702,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,9,heft,HEFT,186.9702,186.9702,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,9,cdls,CD-LS,191.7298,283.0243,0.975176,0.660616,1.476162,91.2945,0.476162,3,1.214286,-1.583794,-32.018,0,0,351.9899,207.4987,117.33,0.434551,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,9,cad,Proposed CA-D,146.9578,146.9578,1.272272,1.272272,1.0,0.0,0.0,9,1.642857,0.423534,4.4458,1,57.4781,114.9561,57.4781,57.4781,0.0,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,10,heft,HEFT,192.9395,192.9395,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,10,cdls,CD-LS,155.8291,201.7954,1.238148,0.956114,1.294979,45.9663,0.294979,4,1.285714,-0.1536,-2.214,0,0,281.3876,133.3747,93.7959,0.296749,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,10,cad,Proposed CA-D,155.8291,155.8291,1.238148,1.238148,1.0,0.0,0.0,9,1.642857,0.370452,4.1234,1,71.8268,71.8268,71.8268,71.8268,0.0,1
fork_join,Fork-join,14,16,10.0,0.0,1.0,11,heft,HEFT,158.8467,158.8467,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,11,cdls,CD-LS,138.6292,227.7174,1.145839,0.697561,1.642637,89.0882,0.642637,3,1.214286,-1.411384,-22.9569,0,0,375.1112,179.4609,125.0371,0.303263,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,11,cad,Proposed CA-D,109.1968,109.1968,1.454683,1.454683,1.0,0.0,0.0,6,1.428571,1.060926,8.275,2,89.0882,89.0882,52.6388,44.5441,0.153779,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,12,heft,HEFT,246.627,425.0105,1.0,1.0,1.723292,178.3834,0.723292,0,1.0,,,0,0,331.418,331.418,331.418,0.0,1
fork_join,Fork-join,14,16,10.0,0.0,1.0,12,cdls,CD-LS,166.5003,312.9735,1.48124,1.357976,1.879717,146.4731,0.879717,3,1.214286,1.670554,37.3457,0,0,524.183,260.6113,174.7277,0.329547,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,12,cad,Proposed CA-D,122.4419,122.4419,2.014237,3.471119,1.0,0.0,0.0,8,1.571429,4.324459,37.8211,2,70.4207,116.4199,70.4207,58.21,0.173397,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,13,heft,HEFT,189.2277,189.2277,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,13,cdls,CD-LS,135.6427,199.604,1.395045,0.948016,1.471543,63.9613,0.471543,3,1.214286,-0.242594,-3.4588,0,0,290.0261,126.1413,96.6754,0.233595,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,13,cad,Proposed CA-D,135.6427,135.6427,1.395045,1.395045,1.0,0.0,0.0,6,1.428571,0.921772,8.9308,2,86.6164,86.6164,62.1799,43.3082,0.303502,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,14,heft,HEFT,199.8332,199.8332,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,14,cdls,CD-LS,167.6378,239.0553,1.192053,0.835928,1.426023,71.4176,0.426023,4,1.285714,-0.57425,-9.8055,0,0,327.267,179.5944,109.089,0.392581,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,14,cad,Proposed CA-D,135.2295,135.2295,1.477734,1.477734,1.0,0.0,0.0,7,1.5,0.955467,9.2291,2,62.2305,155.7252,62.2305,51.9084,0.165868,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,15,heft,HEFT,168.0904,168.0904,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,100.499,77.7392,50.2495,0.353614,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,15,cdls,CD-LS,159.2973,292.9823,1.055199,0.573722,1.839217,133.685,0.839217,4,1.285714,-1.491974,-31.223,0,0,428.3103,224.088,142.7701,0.362884,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,15,cad,Proposed CA-D,159.1419,159.1419,1.056229,1.056229,1.0,0.0,0.0,10,1.714286,0.078721,0.8948,1,63.2416,189.7247,63.2416,63.2416,0.0,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,16,heft,HEFT,165.7814,165.7814,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,16,cdls,CD-LS,149.1952,270.201,1.111171,0.613548,1.811057,121.0058,0.811057,5,1.357143,-1.082065,-20.8839,0,0,467.4993,223.4507,155.8331,0.302606,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,16,cad,Proposed CA-D,142.9521,142.9521,1.159698,1.159698,1.0,0.0,0.0,10,1.714286,0.223578,2.2829,2,123.3213,123.3213,83.5428,61.6607,0.261927,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,17,heft,HEFT,163.9526,163.9526,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,17,cdls,CD-LS,164.2321,193.1493,0.998298,0.848839,1.176075,28.9171,0.176075,4,1.285714,-0.529063,-7.2992,0,0,272.8899,132.6339,90.9633,0.314177,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,17,cad,Proposed CA-D,132.6507,132.6507,1.235973,1.235973,1.0,0.0,0.0,9,1.642857,0.367069,3.478,1,49.1118,49.1118,49.1118,49.1118,0.0,1
fork_join,Fork-join,14,16,10.0,0.0,1.0,18,heft,HEFT,185.1808,185.1808,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,18,cdls,CD-LS,106.2274,164.5942,1.743249,1.125074,1.549452,58.3668,0.549452,4,1.285714,0.437761,5.1466,0,0,240.7622,109.4921,80.2541,0.267033,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,18,cad,Proposed CA-D,106.296,106.296,1.742123,1.742123,1.0,0.0,0.0,6,1.428571,1.73162,13.1475,2,65.2029,65.2029,43.4904,32.6014,0.250377,2
fork_join,Fork-join,14,16,10.0,0.0,1.0,19,heft,HEFT,184.6617,184.6617,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,10.0,0.0,1.0,19,cdls,CD-LS,166.2879,265.9031,1.110493,0.69447,1.599052,99.6152,0.599052,4,1.285714,-1.069356,-20.3104,0,0,475.381,209.9298,158.4603,0.245175,3
fork_join,Fork-join,14,16,10.0,0.0,1.0,19,cad,Proposed CA-D,143.9366,143.9366,1.282937,1.282937,1.0,0.0,0.0,8,1.571429,0.49514,5.0906,2,62.3489,159.4838,62.3489,53.1613,0.147358,3
